Country,Continent,Rank,Title,Artists,Album,Explicit,Duration,Popularity
Singapore,Asia,41,Boss Bitch,Doja Cat,Boss Bitch,0,2:14,81
Singapore,Asia,42,"你,好不好? - Ending Theme Song of TVBS Series ""Life List""",Eric Chou,"愛,教會我們的事",0,4:47,90
Singapore,Asia,43,What do you think?,Agust D,D-2,1,3:02,19
Singapore,Asia,44,The Box,Roddy Ricch,Please Excuse Me For Being Antisocial,1,3:16,56
Singapore,Asia,45,Seloka Hari Raya,"Uji Rashid, Hail Amir",Siri Bintang Pujaan,0,2:58,58
Singapore,Asia,46,有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲,A-Lin,A-Lin原聲帶,0,3:57,45
Singapore,Asia,47,告白氣球,Jay Chou,周杰倫的床邊故事,0,3:35,39
Singapore,Asia,48,Strange,"Agust D, RM",D-2,0,3:16,37
Singapore,Asia,49,28,"Agust D, NiiHWA",D-2,0,2:13,27
Singapore,Asia,50,Moonlight,Agust D,D-2,1,2:43,16
Slovakia,Europe,1,Roses - Imanbek Remix,"SAINt JHN, Imanbek",Roses (Imanbek Remix),1,2:56,2
Slovakia,Europe,2,GOOBA,6ix9ine,GOOBA,1,2:12,55
Slovakia,Europe,3,Blinding Lights,The Weeknd,After Hours,0,3:20,32
Slovakia,Europe,4,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),0,3:02,80
Slovakia,Europe,5,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,1,2:45,34
Slovakia,Europe,6,Breaking Me,"Topic, A7S",Breaking Me,0,2:46,90
Slovakia,Europe,7,Viac,"Nerieš, Separ",OK,1,3:32,12
Slovakia,Europe,8,ROCKSTAR (feat. Roddy Ricch),"DaBaby, Roddy Ricch",BLAME IT ON BABY,1,3:01,34
Slovakia,Europe,9,Ahoj Ahoj Čo Ty,Separ,Og,1,2:15,45
Slovakia,Europe,10,Og,Separ,Og,1,3:22,46
Slovakia,Europe,11,Origami,"Separ, Ben Cristovao",Og,1,3:50,78
Slovakia,Europe,12,Toosie Slide,Drake,Dark Lane Demo Tapes,1,4:07,23
Slovakia,Europe,13,Čo Odo Mňa Chcete,"Separ, Karlo, Nik Tendo, Yzomandias",Og,1,3:57,89
Slovakia,Europe,14,The Box,Roddy Ricch,Please Excuse Me For Being Antisocial,1,3:16,12
Slovakia,Europe,15,Strýko Separ,Separ,Og,1,2:14,56
Slovakia,Europe,16,Čo Sa Dá,Separ,Og,1,2:24,34
Slovakia,Europe,17,death bed (coffee for your head) (feat. beabadoobee),"Powfu, beabadoobee",death bed (coffee for your head) (feat. beabadoobee),0,2:53,88
Slovakia,Europe,18,Don't Start Now,Dua Lipa,Future Nostalgia,0,3:03,33
Slovakia,Europe,19,Falling,Trevor Daniel,Nicotine,0,2:39,76
Slovakia,Europe,20,ily (i love you baby) (feat. Emilee),"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),0,2:56,89
Slovakia,Europe,21,Boss Bitch,Doja Cat,Boss Bitch,0,2:14,23
Slovakia,Europe,22,Break My Heart,Dua Lipa,Future Nostalgia,0,3:41,43
Slovakia,Europe,23,Dance Monkey,Tones And I,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29,10
Slovakia,Europe,24,Všetci Za Jedného,"Separ, Tina",Og,0,3:58,98
Slovakia,Europe,25,Pinokio,"Separ, Dano Kapitán",Og,0,3:37,65
Slovakia,Europe,26,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",Stuck with U,0,3:48,23
Slovakia,Europe,27,Blueberry Faygo,Lil Mosey,Certified Hitmaker,1,2:42,87
Slovakia,Europe,28,Supalonely,"BENEE, Gus Dapperton",STELLA & STEVE,1,3:43,23
Slovakia,Europe,29,Ride It,Regard,Ride It,0,2:37,76
Slovakia,Europe,30,In Your Eyes,The Weeknd,After Hours,1,3:57,18
Slovakia,Europe,31,Watermelon Sugar,Harry Styles,Fine Line,0,2:54,19
Slovakia,Europe,32,Sunday Best,Surfaces,Where the Light Is,0,2:38,13
Slovakia,Europe,33,J Lo,"Kontrafakt, Dalyb, Dokkeytino, Mirez, Zayo",Real Newz,1,3:32,45
Slovakia,Europe,34,Ruka Na Volante,Nerieš,OK,0,2:52,65
Slovakia,Europe,35,Circles,Post Malone,Hollywood's Bleeding,0,3:35,81
Slovakia,Europe,36,Schíza,"Separ, DMS",Og,1,3:36,90
Slovakia,Europe,37,SICKO MODE,Travis Scott,ASTROWORLD,1,5:12,19
Slovakia,Europe,38,goosebumps,Travis Scott,Birds In The Trap Sing McKnight,1,4:03,56
Slovakia,Europe,39,Snake Moves,"Separ, Yzomandias",Og,1,2:32,58
Slovakia,Europe,40,HIGHEST IN THE ROOM,Travis Scott,HIGHEST IN THE ROOM,1,2:55,45
Slovakia,Europe,41,ROXANNE,Arizona Zervas,ROXANNE,1,2:43,39
Slovakia,Europe,42,Neviditelnej,"Kontrafakt, Calin, Viktor Sheen",Real Newz,1,3:51,37
Slovakia,Europe,43,Godzilla (feat. Juice WRLD),"Eminem, Juice WRLD",Music To Be Murdered By,1,3:30,27
Slovakia,Europe,44,Be Kind (with Halsey),"Marshmello, Halsey",Be Kind (with Halsey),0,2:52,16
Slovakia,Europe,45,Ruky Preč,"Separ, Bitman, Rest",Og,1,3:53,2
Slovakia,Europe,46,So Mnou,Separ,Og,1,2:27,55
Slovakia,Europe,47,Someone You Loved,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,0,3:02,32
Slovakia,Europe,48,Salt,Ava Max,Salt,0,3:00,80
Slovakia,Europe,49,Vietor,"Separ, Nerieš",Og,1,2:44,34
Slovakia,Europe,50,Hood Hero,Separ,Og,1,2:28,90
South Africa,Africa,1,Blinding Lights,The Weeknd,After Hours,0,3:20,45
South Africa,Africa,2,Toosie Slide,Drake,Dark Lane Demo Tapes,1,4:07,34
South Africa,Africa,3,ROCKSTAR (feat. Roddy Ricch),"DaBaby, Roddy Ricch",BLAME IT ON BABY,1,3:01,45
South Africa,Africa,4,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,1,2:45,46
South Africa,Africa,5,Roses - Imanbek Remix,"SAINt JHN, Imanbek",Roses (Imanbek Remix),1,2:56,78
South Africa,Africa,6,The Box,Roddy Ricch,Please Excuse Me For Being Antisocial,1,3:16,23
South Africa,Africa,7,ZOL,Max Hurrell,ZOL,0,2:12,89
South Africa,Africa,8,Blueberry Faygo,Lil Mosey,Certified Hitmaker,1,2:42,12
South Africa,Africa,9,Life Is Good (feat. Drake),"Future, Drake",High Off Life,1,3:57,56
South Africa,Africa,10,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),0,3:02,34
South Africa,Africa,11,Dance Monkey,Tones And I,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29,88
South Africa,Africa,12,Don't Start Now,Dua Lipa,Future Nostalgia,0,3:03,33
South Africa,Africa,13,Intentions (feat. Quavo),"Justin Bieber, Quavo",Changes,0,3:32,76
South Africa,Africa,14,Circles,Post Malone,Hollywood's Bleeding,0,3:35,89
South Africa,Africa,15,death bed (coffee for your head) (feat. beabadoobee),"Powfu, beabadoobee",death bed (coffee for your head) (feat. beabadoobee),0,2:53,23
South Africa,Africa,16,Someone You Loved,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,0,3:02,43
South Africa,Africa,17,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",Stuck with U,0,3:48,10
South Africa,Africa,18,Falling,Trevor Daniel,Nicotine,0,2:39,98
South Africa,Africa,19,Savage Remix (feat. Beyoncé),"Megan Thee Stallion, Beyoncé",Savage Remix (feat. Beyoncé),1,4:02,65
South Africa,Africa,20,WHATS POPPIN,Jack Harlow,Sweet Action,1,2:19,23
South Africa,Africa,21,Memories,Maroon 5,Memories,0,3:09,87
South Africa,Africa,22,You're the One,Elaine,Elements,0,3:20,23
South Africa,Africa,23,In Your Eyes,The Weeknd,After Hours,1,3:57,76
South Africa,Africa,24,Chicago Freestyle (feat. Giveon),"Drake, Giveon",Dark Lane Demo Tapes,1,3:40,18
South Africa,Africa,25,Say So (feat. Nicki Minaj),"Doja Cat, Nicki Minaj",Say So (feat. Nicki Minaj),1,3:26,19
South Africa,Africa,26,HIGHEST IN THE ROOM,Travis Scott,HIGHEST IN THE ROOM,1,2:55,13
South Africa,Africa,27,goosebumps,Travis Scott,Birds In The Trap Sing McKnight,1,4:03,45
South Africa,Africa,28,GOOBA,6ix9ine,GOOBA,1,2:12,65
South Africa,Africa,29,Beautiful People (feat. Khalid),"Ed Sheeran, Khalid",No.6 Collaborations Project,0,3:17,81
South Africa,Africa,30,Go Crazy,"Chris Brown, Young Thug",Slime & B,1,2:56,90
South Africa,Africa,31,ROXANNE,Arizona Zervas,ROXANNE,1,2:43,19
South Africa,Africa,32,SICKO MODE,Travis Scott,ASTROWORLD,1,5:12,56
South Africa,Africa,33,Righteous,Juice WRLD,Righteous,1,4:03,58
South Africa,Africa,34,Sunday Best,Surfaces,Where the Light Is,0,2:38,45
South Africa,Africa,35,Party Girl,StaySolidRocky,Party Girl,0,2:27,39
South Africa,Africa,36,Be Kind (with Halsey),"Marshmello, Halsey",Be Kind (with Halsey),0,2:52,37
South Africa,Africa,37,everything i wanted,Billie Eilish,everything i wanted,0,4:05,27
South Africa,Africa,38,eMcimbini - Live,"Kabza De Small, DJ Maphorisa, Aymos, Samthing Soweto, Mas Musiq, Myztro",Scorpion Kings Live,0,6:47,16
South Africa,Africa,39,ily (i love you baby) (feat. Emilee),"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),0,2:56,2
South Africa,Africa,40,Break My Heart,Dua Lipa,Future Nostalgia,0,3:41,55
South Africa,Africa,41,WUNNA,Gunna,WUNNA,1,2:38,32
South Africa,Africa,42,"I Need You - From the Netflix original series ""Blood & Water""","Nasty C, Rowlene","I Need You (From the Netflix original series ""Blood & Water"")",0,3:25,80
South Africa,Africa,43,After Party,Don Toliver,Heaven Or Hell,1,2:47,34
South Africa,Africa,44,Godzilla (feat. Juice WRLD),"Eminem, Juice WRLD",Music To Be Murdered By,1,3:30,90
South Africa,Africa,45,Before You Go,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Edition),0,3:35,12
South Africa,Africa,46,Señorita,"Shawn Mendes, Camila Cabello",Shawn Mendes (Deluxe),0,3:10,34
South Africa,Africa,47,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",Hollywood's Bleeding,0,2:37,45
South Africa,Africa,48,Breaking Me,"Topic, A7S",Breaking Me,0,2:46,46
South Africa,Africa,49,I Don't Care (with Justin Bieber),"Ed Sheeran, Justin Bieber",No.6 Collaborations Project,0,3:39,78
South Africa,Africa,50,BELIEVE IT,"PARTYNEXTDOOR, Rihanna",PARTYMOBILE,1,3:03,23
Spain,Europe,1,PAM,"Justin Quiles, Daddy Yankee, El Alfa",PAM,1,3:21,89
Spain,Europe,2,La Jeepeta - Remix,"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka",La Jeepeta (Remix),1,5:45,12
Spain,Europe,3,Nunca Estoy,C. Tangana,Nunca Estoy,0,2:42,56
Spain,Europe,4,Sola & Vacía,"Casper Magico, Anuel AA",Sola & Vacía,1,3:02,34
Spain,Europe,5,PA' ROMPERLA,"Bad Bunny, Don Omar",LAS QUE NO IBAN A SALIR,1,3:14,88
Spain,Europe,6,Mil Tequilas,Chema Rivas,Mil Tequilas,0,4:15,33
Spain,Europe,7,Favorito,Camilo,Por Primera Vez,0,3:29,76
Spain,Europe,8,Safaera,"Bad Bunny, Jowell & Randy, Nengo Flow",YHLQMDLG,1,4:55,89
Spain,Europe,9,Amarillo,J Balvin,Colores,0,2:37,23
Spain,Europe,10,"Hola, Nena (feat. Omar Montes)","Nyno Vargas, Omar Montes","Hola, Nena (feat. Omar Montes)",0,3:10,43
Spain,Europe,11,PORFA,"Feid, Justin Quiles",FERXXO (VOL 1: M.O.R),0,3:52,10
Spain,Europe,12,Dime Bbsita,"Robledo, Alex Martini",Dime Bbsita,0,2:54,98
Spain,Europe,13,Tusa,"KAROL G, Nicki Minaj",Tusa,0,3:20,65
Spain,Europe,14,4 besos,"Lola Indigo, Rauw Alejandro, Lalo Ebratt",4 besos,0,3:52,23
Spain,Europe,15,MÁS DE UNA CITA,"Bad Bunny, Zion & Lennox",LAS QUE NO IBAN A SALIR,1,3:03,87
Spain,Europe,16,Relación,Sech,1 of 1,0,3:04,23
Spain,Europe,17,Rojo,J Balvin,Colores,0,2:30,76
Spain,Europe,18,Yo Perreo Sola,Bad Bunny,YHLQMDLG,0,2:52,18
Spain,Europe,19,BAD CON NICKY,"Bad Bunny, Nicky Jam",LAS QUE NO IBAN A SALIR,1,3:22,19
Spain,Europe,20,Loco,Beéle,Loco,0,3:24,13
Spain,Europe,21,Una Mala (Remix),"El Completo Rd, Chimbala",Una Mala (Remix),0,3:04,45
Spain,Europe,22,Elegí (feat. Dímelo Flow),"Rauw Alejandro, Dalex, Lenny Tavárez, Dímelo Flow",Elegí (feat. Dímelo Flow),0,3:17,65
Spain,Europe,23,Se iluminaba,"Fred De Palma, Ana Mena",Uebe,0,2:54,81
Spain,Europe,24,Tattoo,Rauw Alejandro,Tattoo,0,3:22,90
Spain,Europe,25,CÓMO SE SIENTE - Remix,"Jhay Cortez, Bad Bunny",CÓMO SE SIENTE (Remix),1,3:47,19
Spain,Europe,26,Tak Tiki Tak,Harry Nach,Tak Tiki Tak,1,3:32,56
Spain,Europe,27,El Efecto,"Rauw Alejandro, Chencho Corleone",El Efecto,0,3:37,58
Spain,Europe,28,Sur y Norte,"Nengo Flow, Anuel AA",The Goat,1,3:35,45
Spain,Europe,29,Enemigos,"Aitana, Reik",Enemigos,0,3:17,39
Spain,Europe,30,Diosa,Myke Towers,Easy Money Baby,1,3:34,37
Spain,Europe,31,Confía,"Sech, Daddy Yankee",1 of 1,0,3:22,27
Spain,Europe,32,Atrévete,Yago Roche,Atrévete,0,3:10,16
Spain,Europe,33,Tu Eres Un Bom Bom - Remix,"Kafu Banton, Bad Gyal",Tu Eres Un Bom Bom (Remix),0,2:53,2
Spain,Europe,34,Morado,J Balvin,Colores,0,3:20,55
Spain,Europe,35,Roses - Imanbek Remix,"SAINt JHN, Imanbek",Roses (Imanbek Remix),1,2:56,32
Spain,Europe,36,Blinding Lights,The Weeknd,After Hours,0,3:20,80
Spain,Europe,37,Si Tú La Quieres,"David Bisbal, Aitana",Si Tú La Quieres,0,3:44,34
Spain,Europe,38,La Difícil,Bad Bunny,YHLQMDLG,1,2:43,90
Spain,Europe,39,La Cama - Remix,"Lunay, Myke Towers, Ozuna, Chencho Corleone, Rauw Alejandro",La Cama (Remix),0,5:30,12
Spain,Europe,40,Fantasias - Remix,"Rauw Alejandro, Anuel AA, Natti Natasha, Farruko, Lunay",Fantasias (Remix) [feat. Farruko & Lunay],0,4:27,34
Spain,Europe,41,Dance Monkey,Tones And I,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29,45
Spain,Europe,42,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),0,3:02,46
Spain,Europe,43,Follow,"KAROL G, Anuel AA",Follow,0,3:23,78
Spain,Europe,44,Pegamos Tela,"Lérica, Omar Montes, Abraham Mateo",Pegamos Tela,0,3:07,23
Spain,Europe,45,Locura,"Cali Y El Dandee, Sebastian Yatra",Colegio,0,3:29,89
Spain,Europe,46,Prendio (Remix),"Rvfv, Omar Montes, Daviles de Novelda",Prendio (Remix),0,3:11,12
Spain,Europe,47,Ponte Pa' Mi,"Rauw Alejandro, Myke Towers, Sky Rompiendo",Ponte Pa' Mi,1,3:04,56
Spain,Europe,48,Gris,J Balvin,Colores,0,2:56,34
Spain,Europe,49,Alocao (With Bad Gyal),"Omar Montes, Bad Gyal",Alocao (With Bad Gyal),0,3:29,88
Spain,Europe,50,BYE ME FUI,Bad Bunny,LAS QUE NO IBAN A SALIR,1,2:58,33
Sweden,Europe,1,Blinding Lights,The Weeknd,After Hours,0,3:20,86
Sweden,Europe,2,Svag,Victor Leksell,Svag,0,3:11,89
Sweden,Europe,3,ROCKSTAR (feat. Roddy Ricch),"DaBaby, Roddy Ricch",BLAME IT ON BABY,1,3:01,23
Sweden,Europe,4,Young & Heartless,Yasin,98.01.11,1,2:25,43
Sweden,Europe,5,Komplicerad,Miss Li,Complicated,0,2:40,10
Sweden,Europe,6,Chris Tukker Ft Asme,"Yasin, Asme",98.01.11,1,2:16,98
Sweden,Europe,7,Hiphop N RnB,Yasin,98.01.11,1,2:45,65
Sweden,Europe,8,Source Ft Aden,"Yasin, Aden",98.01.11,1,2:32,23
Sweden,Europe,9,Workin,Yasin,98.01.11,1,2:21,87
Sweden,Europe,10,Spiderman ( Intro ),Yasin,98.01.11,1,1:58,23
Sweden,Europe,11,Buzz Light Year,Yasin,98.01.11,1,2:38,76
Sweden,Europe,12,Think About It,Yasin,98.01.11,1,2:20,18
Sweden,Europe,13,GOOBA,6ix9ine,GOOBA,1,2:12,19
Sweden,Europe,14,Amen,Yasin,98.01.11,1,2:27,13
Sweden,Europe,15,Drownin,Yasin,98.01.11,1,2:24,45
Sweden,Europe,16,Roses - Imanbek Remix,"SAINt JHN, Imanbek",Roses (Imanbek Remix),1,2:56,65
Sweden,Europe,17,En säng av rosor,Darin,En säng av rosor,0,3:42,81
Sweden,Europe,18,In Your Eyes,The Weeknd,After Hours,1,3:57,90
Sweden,Europe,19,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),0,3:02,19
Sweden,Europe,20,Kanske var vi rätt bra ändå,Newkid,Kanske var vi rätt bra ändå,0,2:33,56
Sweden,Europe,21,Ghetto Mamacita,"Einár, Dree Low",Welcome To Sweden,1,3:05,58
Sweden,Europe,22,Lev nu dö sen,Miss Li,Lev nu dö sen,0,3:02,45
Sweden,Europe,23,Passa dig,Miriam Bryant,Passa dig,0,3:47,39
Sweden,Europe,24,Dance Monkey,Tones And I,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29,37
Sweden,Europe,25,Lose Somebody,"Kygo, OneRepublic",Lose Somebody,0,3:19,27
Sweden,Europe,26,DIP DIP,"Dree Low, Owen",FLAWLESS 2,1,2:26,16
Sweden,Europe,27,Sexcigg,Lov1,Sexcigg,1,3:03,2
Sweden,Europe,28,Toosie Slide,Drake,Dark Lane Demo Tapes,1,4:07,55
Sweden,Europe,29,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",Stuck with U,0,3:48,32
Sweden,Europe,30,Sykepleierinnen (Sykehuset 2020),El Papi,Sykepleierinnen (Sykehuset 2020),0,3:02,80
Sweden,Europe,31,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,1,2:45,34
Sweden,Europe,32,BLod,Asme,BLod,1,2:48,90
Sweden,Europe,33,death bed (coffee for your head) (feat. beabadoobee),"Powfu, beabadoobee",death bed (coffee for your head) (feat. beabadoobee),0,2:53,12
Sweden,Europe,34,Welcome To Sweden,Einár,Welcome To Sweden,1,2:48,34
Sweden,Europe,35,PIPPI,Dree Low,FLAWLESS,1,2:44,45
Sweden,Europe,36,Rover (feat. DTG),"S1mba, DTG",Rover (feat. DTG),1,2:47,46
Sweden,Europe,37,Blueberry Faygo,Lil Mosey,Certified Hitmaker,1,2:42,78
Sweden,Europe,38,Det Kommer Bli Bra,Laleh,Det Kommer Bli Bra,0,3:51,23
Sweden,Europe,39,Kings & Queens,Ava Max,Kings & Queens,0,2:42,89
Sweden,Europe,40,ily (i love you baby) (feat. Emilee),"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),0,2:56,12
Sweden,Europe,41,Va händish,"Einár, Thrife",Welcome To Sweden,1,2:36,56
Sweden,Europe,42,Think About Things,Daði Freyr,Think About Things,0,2:53,34
Sweden,Europe,43,Nån av oss,Miriam Bryant,Nån av oss,0,3:47,88
Sweden,Europe,44,Don't Start Now,Dua Lipa,Future Nostalgia,0,3:03,33
Sweden,Europe,45,Break My Heart,Dua Lipa,Future Nostalgia,0,3:41,76
Sweden,Europe,46,Chambea,Newkid,Chambea,0,2:50,89
Sweden,Europe,47,Apelsinskal (feat. Newkid),"Tjuvjakt, Newkid",Apelsinskal (feat. Newkid),1,2:38,23
Sweden,Europe,48,Like It Is,"Kygo, Zara Larsson, Tyga",Like It Is,0,3:03,43
Sweden,Europe,49,Alla drömmar är uppfyllda,Håkan Hellström,Rampljus Vol. 1,0,5:20,10
Sweden,Europe,50,Salt,Ava Max,Salt,0,3:00,98
Switzerland,Europe,1,ROCKSTAR (feat. Roddy Ricch),"DaBaby, Roddy Ricch",BLAME IT ON BABY,1,3:01,65
Switzerland,Europe,2,Komm Komm,Capital Bra,Komm Komm,0,2:40,23
Switzerland,Europe,3,Roadrunner,Bonez MC,Roadrunner,0,2:29,87
Switzerland,Europe,4,Roses - Imanbek Remix,"SAINt JHN, Imanbek",Roses (Imanbek Remix),1,2:56,23
Switzerland,Europe,5,Blinding Lights,The Weeknd,After Hours,0,3:20,23
Switzerland,Europe,6,GOOBA,6ix9ine,GOOBA,1,2:12,18
Switzerland,Europe,7,Toosie Slide,Drake,Dark Lane Demo Tapes,1,4:07,19
Switzerland,Europe,8,ily (i love you baby) (feat. Emilee),"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),0,2:56,13
Switzerland,Europe,9,Dance Monkey,Tones And I,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29,45
Switzerland,Europe,10,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,1,2:45,65
Switzerland,Europe,11,Breaking Me,"Topic, A7S",Breaking Me,0,2:46,81
Switzerland,Europe,12,Fame,Apache 207,Fame,0,2:53,90
Switzerland,Europe,13,death bed (coffee for your head) (feat. beabadoobee),"Powfu, beabadoobee",death bed (coffee for your head) (feat. beabadoobee),0,2:53,19
Switzerland,Europe,14,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),0,3:02,56
Switzerland,Europe,15,MAMACITA,"Black Eyed Peas, Ozuna, J. Rey Soul",MAMACITA,1,4:09,58
Switzerland,Europe,16,In Your Eyes (feat. Alida),"Robin Schulz, Alida",In Your Eyes (feat. Alida),0,3:28,45
Switzerland,Europe,17,Nicht verdient,"Capital Bra, Loredana",Nicht verdient,0,2:56,39
Switzerland,Europe,18,Salt,Ava Max,Salt,0,3:00,37
Switzerland,Europe,19,Tusa,"KAROL G, Nicki Minaj",Tusa,0,3:20,27
Switzerland,Europe,20,Airwaves,Pashanim,Airwaves,0,2:58,16
Switzerland,Europe,21,FAVELA,Dardan,FAVELA,1,2:39,2
Switzerland,Europe,22,The Box,Roddy Ricch,Please Excuse Me For Being Antisocial,1,3:16,55
Switzerland,Europe,23,Sunday Best,Surfaces,Where the Light Is,0,2:38,32
Switzerland,Europe,24,Don't Start Now,Dua Lipa,Future Nostalgia,0,3:03,80
Switzerland,Europe,25,Supalonely,"BENEE, Gus Dapperton",STELLA & STEVE,1,3:43,34
Switzerland,Europe,26,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",Stuck with U,0,3:48,90
Switzerland,Europe,27,Kings & Queens,Ava Max,Kings & Queens,0,2:42,12
Switzerland,Europe,28,Emotions,Ufo361,Rich Rich,0,2:26,34
Switzerland,Europe,29,Lose Somebody,"Kygo, OneRepublic",Lose Somebody,0,3:19,45
Switzerland,Europe,30,Someone You Loved,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,0,3:02,46
Switzerland,Europe,31,Blueberry Faygo,Lil Mosey,Certified Hitmaker,1,2:42,78
Switzerland,Europe,32,HIGHEST IN THE ROOM,Travis Scott,HIGHEST IN THE ROOM,1,2:55,23
Switzerland,Europe,33,Roller,Apache 207,Platte,1,2:37,89
Switzerland,Europe,34,Modela,Ardian Bujupi,Modela,0,2:34,12
Switzerland,Europe,35,JAUNÉ,"Booba, Zed",JAUNÉ,1,3:35,56
Switzerland,Europe,36,Before You Go,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Edition),0,3:35,34
Switzerland,Europe,37,Life Is Good (feat. Drake),"Future, Drake",High Off Life,1,3:57,88
Switzerland,Europe,38,Ride It,Regard,Ride It,0,2:37,33
Switzerland,Europe,39,Break My Heart,Dua Lipa,Future Nostalgia,0,3:41,76
Switzerland,Europe,40,Falling,Trevor Daniel,Nicotine,0,2:39,89
Switzerland,Europe,41,WHATS POPPIN,Jack Harlow,Sweet Action,1,2:19,23
Switzerland,Europe,42,Boss Bitch,Doja Cat,Boss Bitch,0,2:14,43
Switzerland,Europe,43,Some Say,Nea,Some Say,0,2:55,10
Switzerland,Europe,44,Don't Rush (feat. Headie One),"Young T & Bugsey, Headie One",Plead The 5th,1,3:27,98
Switzerland,Europe,45,goosebumps,Travis Scott,Birds In The Trap Sing McKnight,1,4:03,65
Switzerland,Europe,46,Say So,Doja Cat,Hot Pink,1,3:57,23
Switzerland,Europe,47,Fingertips,Tom Gregory,Fingertips,0,2:45,87
Switzerland,Europe,48,GEHT NICH GIBS NICH,"KC Rebell, Summer Cem",GEHT NICH GIBS NICH,0,3:00,23
Switzerland,Europe,49,WIEDER MAL,"FOURTY, Monet192",WIEDER MAL,0,2:55,76
Switzerland,Europe,50,Maison,Luciano,Maison,0,3:13,18
Taiwan,Asia,1,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),0,3:02,19
Taiwan,Asia,2,她沒在看我,瘦子E.SO,她沒在看我,0,2:58,13
Taiwan,Asia,3,"想見你想見你想見你(電視劇""想見你""片尾曲)",831,"想見你想見你想見你(電視劇""想見你""片尾曲)",0,3:59,45
Taiwan,Asia,4,eight(Prod.&Feat. SUGA of BTS),"IU, SUGA",eight,0,2:47,65
Taiwan,Asia,5,Without You,高爾宣 OSN,#osnrap,0,2:55,81
Taiwan,Asia,6,CHANGE,瘦子E.SO,CHANGE,0,2:39,90
Taiwan,Asia,7,太陽,Pika Chiu,邱振哲《遠行的太陽》首張創作專輯,0,4:22,19
Taiwan,Asia,8,怎麼了,Eric Chou,終於了解自由 (Deluxe),0,5:21,56
Taiwan,Asia,9,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",Stuck with U,0,3:48,58
Taiwan,Asia,10,Be Kind (with Halsey),"Marshmello, Halsey",Be Kind (with Halsey),0,2:52,45
Taiwan,Asia,11,天黑請閉眼 feat. 邱鋒澤,"Nine Chen, Feng Ze",過 (PASS),0,4:46,39
Taiwan,Asia,12,有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲,A-Lin,A-Lin原聲帶,0,3:57,37
Taiwan,Asia,13,真的傻 (電影《一吻定情》追愛版主題曲),LaLa Hsu,真的傻 (電影《一吻定情》追愛版主題曲),0,4:16,27
Taiwan,Asia,14,Intentions (feat. Quavo),"Justin Bieber, Quavo",Changes,0,3:32,16
Taiwan,Asia,15,Don't Start Now,Dua Lipa,Future Nostalgia,0,3:03,2
Taiwan,Asia,16,說好不哭,"Jay Chou, Ashin Chen",說好不哭,0,3:42,55
Taiwan,Asia,17,年少有為,Ronghao Li,耳朵,0,4:39,32
Taiwan,Asia,18,Break My Heart,Dua Lipa,Future Nostalgia,0,3:41,80
Taiwan,Asia,19,路過人間,Yisa Yu,路過人間,0,4:07,34
Taiwan,Asia,20,Lose Somebody,"Kygo, OneRepublic",Lose Somebody,0,3:19,90
Taiwan,Asia,21,Say So (feat. Nicki Minaj),"Doja Cat, Nicki Minaj",Say So (feat. Nicki Minaj),1,3:26,12
